,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
59,2014,Ｊ２,第３節第１日,03/16(日),13:05,富山,1-2,横浜FC,富山,4554,スカパー！／スカパー！プレミアムサービス
60,2014,Ｊ２,第３節第１日,03/16(日),13:05,福岡,1-1,愛媛,レベスタ,3742,スカパー！／スカパー！プレミアムサービス／ＮＨＫ福岡／ＮＨＫ松山
61,2014,Ｊ２,第３節第１日,03/16(日),14:04,京都,0-0,栃木,西京極,8290,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
62,2014,Ｊ２,第３節第１日,03/16(日),16:03,磐田,3-1,熊本,ヤマハ,7998,スカパー！／スカパー！プレミアムサービス
63,2014,Ｊ２,第３節第１日,03/16(日),16:03,東京Ｖ,1-1,千葉,味スタ,5136,スカパー！／スカパー！プレミアムサービス
64,2014,Ｊ２,第３節第１日,03/16(日),16:03,北九州,1-0,水戸,本城,2903,スカパー！／スカパー！プレミアムサービス
65,2014,Ｊ２,第３節第１日,03/16(日),16:04,湘南,2-0,札幌,ＢＭＷス,8269,スカパー！／スカパー！プレミアムサービス
66,2014,Ｊ２,第３節第１日,03/16(日),17:03,岡山,1-2,群馬,カンスタ,6312,スカパー！／スカパー！プレミアムサービス
67,2014,Ｊ３,第２節第１日,03/16(日),13:00,琉球,2-0,秋田,沖縄県陸,935,
68,2014,Ｊ３,第２節第１日,03/16(日),13:00,金沢,1-1,鳥取,石川西部,2573,
69,2014,Ｊ３,第２節第１日,03/16(日),13:00,町田,0-0,長野,町田,3416,
70,2014,Ｊ３,第２節第１日,03/16(日),13:00,相模原,2-0,YS横浜,ギオンス,2183,
71,2014,Ｊ３,第２節第１日,03/16(日),13:06,藤枝,2-4,J-22,藤枝サ,2513,
72,2014,Ｊ３,第２節第１日,03/16(日),14:01,福島,0-2,盛岡,とうスタ,2053,
73,2014,ＹＮＣ 予選Ａグループ,第１節,03/19(水),19:00,Ｆ東京,3-1,鹿島,味スタ,10353,フジテレビＯＮＥ／フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
74,2014,ＹＮＣ 予選Ａグループ,第１節,03/19(水),19:03,Ｇ大阪,2-0,神戸,万博,8378,スカパー！／スカパー！プレミアムサービス
75,2014,ＹＮＣ 予選Ａグループ,第１節,03/19(水),19:04,清水,4-0,仙台,アイスタ,5291,スカパー！／スカパー！プレミアムサービス
76,2014,ＹＮＣ 予選Ｂグループ,第１節,03/19(水),19:01,徳島,1-3,新潟,鳴門大塚,4234,スカパー！／スカパー！プレミアムサービス
77,2014,ＹＮＣ 予選Ｂグループ,第１節,03/19(水),19:04,柏,2-1,浦和,柏,9585,フジテレビＮＥＸＴ／スカパー！／スカパー！プレミアムサービス
78,2014,ＹＮＣ 予選Ｂグループ,第１節,03/19(水),19:04,名古屋,0-1,甲府,瑞穂陸,4772,スカパー！／スカパー！プレミアムサービス
79,2014,Ｊ２,第４節第１日,03/22(土),13:03,水戸,0-1,岡山,Ｋｓスタ,4695,スカパー！／スカパー！プレミアムサービス
80,2014,Ｊ２,第４節第１日,03/22(土),13:03,讃岐,0-5,松本,丸亀,2916,スカパー！／スカパー！プレミアムサービス
81,2014,Ｊ２,第４節第１日,03/22(土),13:04,岐阜,2-3,湘南,長良川,7222,スカパー！／スカパー！プレミアムサービス／岐阜放送
82,2014,Ｊ２,第４節第１日,03/22(土),13:04,富山,1-2,京都,富山,3761,スカパー！／スカパー！プレミアムサービス
83,2014,Ｊ２,第４節第１日,03/22(土),14:03,栃木,3-0,群馬,栃木グ,4174,スカパー！／スカパー！プレミアムサービス
84,2014,Ｊ２,第４節第１日,03/22(土),15:03,熊本,1-1,大分,うまスタ,9492,スカパー！／スカパー！プレミアムサービス
85,2014,Ｊ２,第４節第１日,03/22(土),16:03,横浜FC,2-1,山形,ニッパ球,4700,スカパー！／スカパー！プレミアムサービス
86,2014,Ｊ２,第４節第１日,03/22(土),16:03,長崎,2-1,千葉,長崎県立,3757,スカパー！／スカパー！プレミアムサービス
87,2014,Ｊ２,第４節第１日,03/22(土),16:03,札幌,3-0,北九州,札幌ド,9251,スカパー！／スカパー！プレミアムサービス
88,2014,Ｊ２,第４節第１日,03/22(土),17:04,愛媛,2-1,東京Ｖ,ニンスタ,2554,スカパー！／スカパー！プレミアムサービス
89,2014,Ｊ２,第４節第１日,03/22(土),19:03,磐田,3-3,福岡,ヤマハ,7912,スカパー！／スカパー！プレミアムサービス
90,2014,Ｊ１,第４節第１日,03/23(日),13:03,新潟,1-0,鳥栖,デンカＳ,21278,スカパー！／スカパー！プレミアムサービス
91,2014,Ｊ１,第４節第１日,03/23(日),14:04,甲府,1-0,横浜FM,中銀スタ,12281,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
92,2014,Ｊ１,第４節第１日,03/23(日),14:04,徳島,0-2,柏,鳴門大塚,8097,スカパー！／スカパー！プレミアムサービス
93,2014,Ｊ１,第４節第１日,03/23(日),15:03,大宮,4-0,仙台,ＮＡＣＫ,10465,スカパー！／スカパー！プレミアムサービス
94,2014,Ｊ１,第４節第１日,03/23(日),15:04,鹿島,0-2,Ｃ大阪,カシマ,32099,スカパー！／スカパー！プレミアムサービス
95,2014,Ｊ１,第４節第１日,03/23(日),15:04,浦和,1-1,清水,埼玉,0,スカパー！／スカパー！プレミアムサービス／テレ玉
96,2014,Ｊ１,第４節第１日,03/23(日),15:04,名古屋,2-1,神戸,瑞穂陸,10737,スカパー！／スカパー！プレミアムサービス／東海テレビ（録）
97,2014,Ｊ１,第４節第１日,03/23(日),16:03,Ｇ大阪,1-1,広島,万博,18301,スカパー！／スカパー！プレミアムサービス
98,2014,Ｊ１,第４節第１日,03/23(日),19:04,Ｆ東京,0-4,川崎Ｆ,味スタ,23172,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ
99,2014,Ｊ３,第３節第１日,03/23(日),13:00,YS横浜,1-1,町田,ニッパ球,1819,
100,2014,Ｊ３,第３節第１日,03/23(日),13:00,藤枝,2-2,琉球,藤枝サ,856,
101,2014,Ｊ３,第３節第１日,03/23(日),13:00,鳥取,1-0,相模原,とりスタ,2535,
102,2014,Ｊ３,第３節第１日,03/23(日),13:02,秋田,2-2,福島,秋田球,1807,秋田テレビ
103,2014,Ｊ３,第３節第１日,03/23(日),13:04,長野,2-1,金沢,佐久,3073,スカパー！プレミアムサービス
104,2014,Ｊ３,第３節第１日,03/23(日),13:05,盛岡,6-1,J-22,盛岡南,3048,テレビ岩手
105,2014,Ｊ１,第５節第１日,03/28(金),19:04,川崎Ｆ,1-0,名古屋,等々力,12431,スカパー！／スカパー！プレミアムサービス
106,2014,Ｊ１,第５節第２日,03/29(土),14:04,Ｃ大阪,0-0,新潟,金鳥スタ,15232,スカパー！／スカパー！プレミアムサービス
107,2014,Ｊ１,第５節第２日,03/29(土),14:04,仙台,1-1,甲府,ユアスタ,11144,スカパー！／スカパー！プレミアムサービス
108,2014,Ｊ１,第５節第２日,03/29(土),14:04,広島,3-1,徳島,Ｅスタ,11766,スカパー！／スカパー！プレミアムサービス
109,2014,Ｊ１,第５節第２日,03/29(土),14:04,横浜FM,1-3,鹿島,日産ス,27764,スカパー！／スカパー！プレミアムサービス
110,2014,Ｊ１,第５節第２日,03/29(土),15:03,柏,2-2,大宮,柏,11568,スカパー！／スカパー！プレミアムサービス
111,2014,Ｊ１,第５節第２日,03/29(土),15:04,神戸,3-1,浦和,ノエスタ,12174,スカパー！／スカパー！プレミアムサービス
112,2014,Ｊ１,第５節第２日,03/29(土),15:05,清水,1-3,Ｆ東京,アイスタ,14420,スカパー！／スカパー！プレミアムサービス／静岡放送
113,2014,Ｊ１,第５節第２日,03/29(土),19:04,鳥栖,2-0,Ｇ大阪,ベアスタ,12115,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
114,2014,Ｊ３,第４節第１日,03/29(土),13:00,金沢,4-0,YS横浜,福井,658,
115,2014,Ｊ２,第５節第１日,03/30(日),13:03,岡山,1-1,大分,カンスタ,6401,スカパー！／スカパー！プレミアムサービス
116,2014,Ｊ２,第５節第１日,03/30(日),13:03,栃木,0-2,磐田,栃木グ,6194,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
117,2014,Ｊ２,第５節第１日,03/30(日),13:03,福岡,1-0,横浜FC,レベスタ,5181,スカパー！／スカパー！プレミアムサービス
118,2014,Ｊ２,第５節第１日,03/30(日),13:04,松本,1-4,湘南,松本,9124,スカパー！／スカパー！プレミアムサービス
119,2014,Ｊ２,第５節第１日,03/30(日),13:04,群馬,2-0,富山,正田スタ,1814,スカパー！／スカパー！プレミアムサービス
120,2014,Ｊ２,第５節第１日,03/30(日),14:03,北九州,2-1,讃岐,本城,1573,スカパー！／スカパー！プレミアムサービス
121,2014,Ｊ２,第５節第１日,03/30(日),16:03,千葉,3-0,熊本,フクアリ,5957,スカパー！／スカパー！プレミアムサービス
122,2014,Ｊ２,第５節第１日,03/30(日),16:04,愛媛,0-0,岐阜,ニンスタ,3532,スカパー！／スカパー！プレミアムサービス
123,2014,Ｊ２,第５節第１日,03/30(日),16:04,山形,0-0,水戸,ＮＤスタ,4270,スカパー！／スカパー！プレミアムサービス
124,2014,Ｊ２,第５節第１日,03/30(日),16:04,京都,1-1,札幌,西京極,4703,スカパー！／スカパー！プレミアムサービス
125,2014,Ｊ２,第５節第１日,03/30(日),17:03,東京Ｖ,1-5,長崎,味スタ,2529,スカパー！／スカパー！プレミアムサービス
126,2014,Ｊ３,第４節第２日,03/30(日),13:00,琉球,0-1,盛岡,沖縄県陸,863,
127,2014,Ｊ３,第４節第２日,03/30(日),13:00,町田,2-0,相模原,町田,2163,
128,2014,Ｊ３,第４節第２日,03/30(日),13:00,長野,1-4,藤枝,佐久,1655,
129,2014,Ｊ３,第４節第２日,03/30(日),13:00,秋田,1-2,J-22,秋田球,1053,
130,2014,Ｊ３,第４節第２日,03/30(日),14:00,福島,0-1,鳥取,とうスタ,504,
131,2014,ＹＮＣ 予選Ａグループ,第２節,04/02(水),19:00,鹿島,3-1,鳥栖,カシマ,6966,フジテレビＯＮＥ／フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
132,2014,ＹＮＣ 予選Ａグループ,第２節,04/02(水),19:03,仙台,1-1,Ｆ東京,ユアスタ,7094,フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
133,2014,ＹＮＣ 予選Ａグループ,第２節,04/02(水),19:04,清水,1-0,Ｇ大阪,アイスタ,8033,フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
134,2014,ＹＮＣ 予選Ｂグループ,第２節,04/02(水),19:00,新潟,3-3,名古屋,デンカＳ,8505,フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
135,2014,ＹＮＣ 予選Ｂグループ,第２節,04/02(水),19:03,甲府,1-1,柏,中銀スタ,6174,フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
136,2014,ＹＮＣ 予選Ｂグループ,第２節,04/02(水),19:31,浦和,2-1,大宮,埼玉,20697,フジテレビＮＥＸＴ／スカパー！／スカパー！プレミアムサービス／テレ玉（録）
137,2014,Ｊ２,第６節第１日,04/05(土),13:03,讃岐,0-1,栃木,丸亀,1450,スカパー！／スカパー！プレミアムサービス
138,2014,Ｊ２,第６節第１日,04/05(土),13:03,長崎,1-1,北九州,長崎県立,3048,スカパー！／スカパー！プレミアムサービス
139,2014,Ｊ２,第６節第１日,04/05(土),13:03,札幌,1-0,松本,札幌ド,9723,スカパー！／スカパー！プレミアムサービス
140,2014,Ｊ２,第６節第１日,04/05(土),13:04,富山,0-3,東京Ｖ,富山,2873,スカパー！／スカパー！プレミアムサービス
141,2014,Ｊ２,第６節第１日,04/05(土),13:04,水戸,1-2,千葉,Ｋｓスタ,4140,スカパー！／スカパー！プレミアムサービス
142,2014,Ｊ２,第６節第１日,04/05(土),13:04,岐阜,1-2,福岡,長良川,5022,スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
143,2014,Ｊ２,第６節第１日,04/05(土),15:03,磐田,2-0,群馬,ヤマハ,7014,スカパー！／スカパー！プレミアムサービス
144,2014,Ｊ２,第６節第１日,04/05(土),16:03,大分,0-3,京都,大銀ド,6108,スカパー！／スカパー！プレミアムサービス
145,2014,Ｊ２,第６節第１日,04/05(土),16:03,横浜FC,0-1,熊本,ニッパ球,3719,スカパー！／スカパー！プレミアムサービス
146,2014,Ｊ２,第６節第１日,04/05(土),16:04,湘南,2-0,岡山,ＢＭＷス,7117,スカパー！／スカパー！プレミアムサービス
147,2014,Ｊ２,第６節第１日,04/05(土),16:04,山形,2-0,愛媛,ＮＤスタ,4371,スカパー！／スカパー！プレミアムサービス
148,2014,Ｊ１,第６節第１日,04/06(日),13:03,新潟,0-0,横浜FM,デンカＳ,21132,スカパー！／スカパー！プレミアムサービス
149,2014,Ｊ１,第６節第１日,04/06(日),13:04,名古屋,2-5,広島,豊田ス,15214,スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋
150,2014,Ｊ１,第６節第１日,04/06(日),13:04,徳島,0-4,川崎Ｆ,鳴門大塚,8467,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
151,2014,Ｊ１,第６節第１日,04/06(日),15:03,柏,2-1,Ｃ大阪,柏,13731,スカパー！／スカパー！プレミアムサービス
152,2014,Ｊ１,第６節第１日,04/06(日),15:04,大宮,0-3,神戸,ＮＡＣＫ,9870,スカパー！／スカパー！プレミアムサービス
153,2014,Ｊ１,第６節第１日,04/06(日),15:04,甲府,0-1,清水,中銀スタ,10144,スカパー！／スカパー！プレミアムサービス／山梨放送
154,2014,Ｊ１,第６節第１日,04/06(日),16:03,Ｇ大阪,0-2,鹿島,万博,12899,スカパー！／スカパー！プレミアムサービス
155,2014,Ｊ１,第６節第１日,04/06(日),16:04,Ｆ東京,2-1,鳥栖,味スタ,14165,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
156,2014,Ｊ１,第６節第１日,04/06(日),19:04,浦和,4-0,仙台,埼玉,26762,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
157,2014,Ｊ３,第５節第１日,04/06(日),13:00,盛岡,1-4,町田,盛岡南,1405,
158,2014,Ｊ３,第５節第１日,04/06(日),13:00,藤枝,0-0,福島,藤枝サ,1046,
159,2014,Ｊ３,第５節第１日,04/06(日),13:00,YS横浜,0-2,J-22,ニッパ球,897,
160,2014,Ｊ３,第５節第１日,04/06(日),13:00,相模原,3-0,秋田,ギオンス,3315,
161,2014,Ｊ３,第５節第１日,04/06(日),13:03,鳥取,1-1,長野,とりスタ,1832,スカパー！プレミアムサービス
162,2014,Ｊ１,第７節第１日,04/11(金),19:04,川崎Ｆ,1-1,柏,等々力,12379,スカパー！／スカパー！プレミアムサービス
163,2014,Ｊ１,第７節第２日,04/12(土),14:04,Ｃ大阪,2-2,Ｇ大阪,ヤンマー,42723,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大阪
164,2014,Ｊ１,第７節第２日,04/12(土),14:04,横浜FM,0-2,仙台,日産ス,19181,スカパー！／スカパー！プレミアムサービス
165,2014,Ｊ１,第７節第２日,04/12(土),15:04,鹿島,1-2,新潟,カシマ,11953,スカパー！／スカパー！プレミアムサービス
166,2014,Ｊ１,第７節第２日,04/12(土),15:04,清水,2-0,大宮,アイスタ,11497,スカパー！／スカパー！プレミアムサービス
167,2014,Ｊ１,第７節第２日,04/12(土),15:04,神戸,3-0,徳島,ノエスタ,13408,スカパー！／スカパー！プレミアムサービス
168,2014,Ｊ１,第７節第２日,04/12(土),15:04,名古屋,1-2,浦和,豊田ス,19505,スカパー！／スカパー！プレミアムサービス
169,2014,Ｊ１,第７節第２日,04/12(土),18:04,鳥栖,2-0,甲府,ベアスタ,8276,スカパー！／スカパー！プレミアムサービス
170,2014,Ｊ１,第７節第２日,04/12(土),19:04,広島,1-0,Ｆ東京,Ｅスタ,12529,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
171,2014,Ｊ２,第７節第１日,04/13(日),13:03,大分,1-0,札幌,大銀ド,6072,スカパー！／スカパー！プレミアムサービス
172,2014,Ｊ２,第７節第１日,04/13(日),13:03,栃木,1-2,松本,栃木グ,6887,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
173,2014,Ｊ２,第７節第１日,04/13(日),13:04,群馬,0-1,水戸,正田スタ,6407,スカパー！／スカパー！プレミアムサービス／群馬テレビ
174,2014,Ｊ２,第７節第１日,04/13(日),14:03,横浜FC,0-1,岐阜,ニッパ球,5658,スカパー！／スカパー！プレミアムサービス
175,2014,Ｊ２,第７節第１日,04/13(日),14:04,京都,2-2,山形,西京極,6565,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
176,2014,Ｊ２,第７節第１日,04/13(日),14:04,愛媛,4-0,富山,ニンスタ,2272,スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山
177,2014,Ｊ２,第７節第１日,04/13(日),16:03,北九州,3-2,磐田,本城,3970,スカパー！／スカパー！プレミアムサービス
178,2014,Ｊ２,第７節第１日,04/13(日),16:03,福岡,2-5,長崎,レベスタ,4833,スカパー！／スカパー！プレミアムサービス／テレビ西日本（録）
179,2014,Ｊ２,第７節第１日,04/13(日),17:03,千葉,0-6,湘南,フクアリ,9305,スカパー！／スカパー！プレミアムサービス
180,2014,Ｊ２,第７節第１日,04/13(日),17:03,東京Ｖ,0-1,岡山,国立,5473,スカパー！／スカパー！プレミアムサービス
181,2014,Ｊ２,第７節第１日,04/13(日),19:03,熊本,4-1,讃岐,うまスタ,6574,スカパー！／スカパー！プレミアムサービス
182,2014,Ｊ３,第６節第１日,04/13(日),13:00,琉球,0-0,相模原,沖縄市陸,1021,
183,2014,Ｊ３,第６節第１日,04/13(日),13:00,秋田,2-1,盛岡,秋田球,1523,
184,2014,Ｊ３,第６節第１日,04/13(日),13:00,町田,0-0,金沢,町田,2968,
185,2014,Ｊ３,第６節第１日,04/13(日),13:01,長野,0-0,YS横浜,佐久,2235,長野放送
186,2014,Ｊ３,第６節第１日,04/13(日),13:04,藤枝,0-2,鳥取,藤枝サ,1113,
187,2014,Ｊ３,第６節第１日,04/13(日),14:00,福島,0-1,J-22,とうスタ,1074,
188,2014,ＹＮＣ 予選Ａグループ,第３節,04/16(水),19:00,鳥栖,0-2,Ｇ大阪,ベアスタ,4972,フジテレビＮＥＸＴ（録）／スカパー！／スカパー！プレミアムサービス
