,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
39,2001,Ｊ２,第３節第１日,03/24(土),14:00,湘南,1-0,鳥栖,平塚,3820,スカイパーフェクＴＶ！（録）
40,2001,Ｊ２,第３節第１日,03/24(土),14:01,大宮,3-0,水戸,大宮,3242,Ｊスカイスポーツ（録）
41,2001,Ｊ２,第３節第１日,03/24(土),14:03,川崎Ｆ,2-4,京都,等々力,5443,ＫＢＳ京都（録）／Ｊスカイスポーツ
42,2001,サテライトリーグ Ａグループ,第３日,03/24(土),14:01,鹿島,1-1,市原,鹿島Ｇ,607,
43,2001,Ｊ２,第３節第２日,03/25(日),13:05,仙台,3-0,甲府,仙台,12786,スカイパーフェクＴＶ！
44,2001,Ｊ２,第３節第２日,03/25(日),16:03,大分,3-1,横浜FC,大分陸,3413,スカイパーフェクＴＶ！
45,2001,サテライトリーグ Ｂグループ,第３日,03/25(日),14:01,川崎Ｆ,1-2,名古屋,麻生Ｇ,300,
46,2001,サテライトリーグ Ｂグループ,第３日,03/25(日),15:00,横浜FM,0-3,京都,戸塚Ｇ,100,
47,2001,サテライトリーグ Ｃグループ,第３日,03/25(日),14:05,広島,2-2,Ｃ大阪,吉田,72,
48,2001,サテライトリーグ Ｃグループ,第３日,03/25(日),14:05,福岡,1-2,Ｇ大阪,雁の巣,325,
49,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),13:38,東京Ｖ,1-2,清水,東京,17099,日本テレビ（単）
50,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),14:04,Ｃ大阪,0-0,鹿島,長居,14790,ＢＳ
51,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),14:35,名古屋,1-1,横浜FM,瑞穂陸,22367,中部日本放送／ＢＳ－ｉ（録）
52,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),15:03,神戸,0-1,Ｇ大阪,神戸ユ,17932,サンテレビ（録）／Ｊスカイスポーツ
53,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),15:04,広島,1-0,札幌,広島ビ,6694,広島ホームテレビ／スカイパーフェクＴＶ！（録）
54,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),15:33,磐田,1-0,Ｆ東京,磐田,13753,ＴＢＳ（単）／ＢＳ－ｉ（録）
55,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),16:05,市原,2-3,柏,市原,4307,ＢＳ／千葉テレビ（録）
56,2001,Ｊ１ １ｓｔ,第３節第１日,03/31(土),19:04,浦和,2-0,福岡,駒場,17631,ＢＳ／テレビ埼玉
57,2001,Ｊ２,第４節第１日,03/31(土),14:01,山形,3-0,水戸,山形県,3286,山形テレビ／スカイパーフェクＴＶ！
58,2001,Ｊ２,第４節第１日,03/31(土),15:00,新潟,1-0,川崎Ｆ,新潟陸,2712,Ｊスカイスポーツ（録）
59,2001,Ｊ２,第４節第１日,03/31(土),15:00,京都,2-1,湘南,西京極,2782,ＫＢＳ京都（録）／Ｊスカイスポーツ（録）
60,2001,Ｊ２,第４節第１日,03/31(土),15:01,甲府,1-3,大分,小瀬,1579,Ｊスカイスポーツ（録）
61,2001,Ｊ２,第４節第１日,03/31(土),15:03,横浜FC,1-1,大宮,三ツ沢,2018,スカイパーフェクＴＶ！（録）
62,2001,Ｊ２,第４節第１日,03/31(土),19:03,鳥栖,1-4,仙台,鳥栖,2454,スカイパーフェクＴＶ！
63,2001,サテライトリーグ Ａグループ,第４日,04/01(日),14:02,鹿島,2-1,浦和,鹿島Ｇ,861,
64,2001,サテライトリーグ Ｂグループ,第４日,04/01(日),14:02,名古屋,0-0,清水,トヨタＳ,500,
65,2001,サテライトリーグ Ｃグループ,第４日,04/01(日),13:59,神戸,0-1,Ｃ大阪,いぶき旧,120,
66,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:00,仙台,1-2,福岡,仙台,5422,
67,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:00,水戸,0-1,横浜FM,栃木,6211,
68,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:00,湘南,0-1,柏,平塚,3036,
69,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:00,磐田,2-2,Ｃ大阪,磐田,6536,
70,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:00,京都,0-2,Ｇ大阪,西京極,3405,
71,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:00,大分,2-0,札幌,大分陸,4419,
72,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:01,大宮,1-1,市原,大宮,2343,
73,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:01,新潟,0-2,広島,新潟陸,2261,
74,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:01,鳥栖,1-3,神戸,鳥栖,3632,
75,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:03,Ｆ東京,5-0,甲府,東京,5885,ＭＸテレビ
76,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:04,山形,2-0,浦和,山形県,3771,
77,2001,ＹＮＣ,１回戦第１戦,04/04(水),19:05,横浜FC,1-1,東京Ｖ,三ツ沢,2935,ＷＯＷＯＷ
78,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),14:04,札幌,2-0,東京Ｖ,室蘭,9289,ＢＳ（録）／ＮＨＫ札幌
79,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),15:01,福岡,2-3,市原,博多球,10307,スカイパーフェクＴＶ！（録）
80,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),15:03,Ｇ大阪,2-1,Ｃ大阪,万博,16003,朝日放送（録）／Ｊスカイスポーツ
81,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),15:04,鹿島,1-2,磐田,国立,35221,ＮＨＫ総合
82,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),15:04,清水,1-0,神戸,日本平,10775,テレビ静岡／ＢＳ－ｉ
83,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),18:33,Ｆ東京,0-1,名古屋,東京,27392,東京メトロポリタンテレビ
84,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),19:03,柏,2-1,広島,柏,9341,千葉テレビ／スカイパーフェクＴＶ！
85,2001,Ｊ１ １ｓｔ,第４節第１日,04/07(土),19:04,横浜FM,0-1,浦和,横浜国,30759,ＢＳ
86,2001,Ｊ２,第５節第１日,04/07(土),13:03,大分,2-0,鳥栖,大分陸,3876,スカイパーフェクＴＶ！
87,2001,Ｊ２,第５節第１日,04/07(土),16:00,湘南,3-2,新潟,平塚,3681,Ｊスカイスポーツ（録）
88,2001,Ｊ２,第５節第１日,04/07(土),16:03,大宮,3-1,甲府,大宮,2354,スカイパーフェクＴＶ！
89,2001,Ｊ２,第５節第２日,04/08(日),13:30,仙台,3-2,京都,仙台,12469,ミヤギテレビ（録）／Ｊスカイスポーツ（録）
90,2001,Ｊ２,第５節第２日,04/08(日),14:03,水戸,2-3,横浜FC,栃木,1533,Ｊスカイスポーツ
91,2001,Ｊ２,第５節第２日,04/08(日),14:03,川崎Ｆ,1-0,山形,等々力,5633,スカイパーフェクＴＶ！
92,2001,サテライトリーグ Ａグループ,第５日,04/08(日),14:00,浦和,3-0,市原,東松山,970,
93,2001,サテライトリーグ Ｂグループ,第５日,04/08(日),14:01,清水,1-2,横浜FM,三保Ｇ,426,
94,2001,サテライトリーグ Ｃグループ,第５日,04/08(日),13:59,福岡,2-2,Ｃ大阪,博多球,258,
95,2001,Ｊ２,第６節第１日,04/13(金),19:04,京都,2-1,大分,西京極,2700,ＫＢＳ京都／スカイパーフェクＴＶ！
96,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),14:00,市原,2-0,横浜FM,秋田,8260,秋田放送／スカイパーフェクＴＶ！（録）
97,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),15:01,東京Ｖ,1-0,柏,東京,18164,日本テレビ（録）
98,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),15:03,広島,2-3,福岡,広島ス,5161,広島テレビ／スカイパーフェクＴＶ！
99,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),15:04,Ｇ大阪,0-1,清水,万博,8732,ＮＨＫ総合
100,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),16:03,磐田,3-2,Ｃ大阪,磐田,10576,ＢＳ（録）／Ｊスカイスポーツ
101,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),17:04,神戸,0-0,札幌,神戸ユ,11742,ＢＳ
102,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),18:35,浦和,1-3,Ｆ東京,駒場,19967,テレビ埼玉／ＢＳ－ｉ
103,2001,Ｊ１ １ｓｔ,第５節第１日,04/14(土),19:04,名古屋,2-1,鹿島,瑞穂陸,21361,ＢＳ
104,2001,Ｊ２,第６節第２日,04/14(土),13:00,甲府,3-1,水戸,小瀬,2597,山梨放送／Ｊスカイスポーツ（録）
105,2001,Ｊ２,第６節第２日,04/14(土),13:00,新潟,0-1,仙台,新潟陸,3165,Ｊスカイスポーツ（録）
106,2001,Ｊ２,第６節第２日,04/14(土),13:02,山形,2-1,横浜FC,鶴岡,3414,山形放送／Ｊスカイスポーツ
107,2001,Ｊ２,第６節第２日,04/14(土),14:02,川崎Ｆ,1-2,湘南,等々力,4674,スカイパーフェクＴＶ！
108,2001,Ｊ２,第６節第２日,04/14(土),19:04,鳥栖,1-2,大宮,鳥栖,2193,サガテレビ（録）／スカイパーフェクＴＶ！
109,2001,サテライトリーグ Ａグループ,第６日,04/15(日),15:01,鹿島,1-3,東京Ｖ,鹿島Ｇ,638,
110,2001,サテライトリーグ Ｂグループ,第６日,04/15(日),14:03,名古屋,2-2,京都,中池公園,1650,
111,2001,サテライトリーグ Ｂグループ,第６日,04/15(日),15:00,磐田,1-0,川崎Ｆ,磐田,528,
112,2001,サテライトリーグ Ｃグループ,第６日,04/15(日),13:59,広島,3-4,福岡,吉田,274,
113,2001,サテライトリーグ Ｃグループ,第６日,04/15(日),14:00,大分,3-0,Ｇ大阪,野口原,450,
114,2001,ＹＮＣ,１回戦第２戦,04/18(水),13:00,札幌,2-1,大分,室蘭,2439,
115,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,市原,1-0,大宮,市原,1914,
116,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,東京Ｖ,0-2,横浜FC,東京,2960,
117,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,横浜FM,3-1,水戸,三ツ沢,5078,ＴＢＳ（録）
118,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,甲府,0-1,Ｆ東京,小瀬,1700,
119,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,Ｃ大阪,1-2,磐田,長居,7136,
120,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,神戸,4-0,鳥栖,神戸ユ,2190,
121,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,広島,2-0,新潟,広島ス,2859,
122,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:00,福岡,2-2,仙台,博多球,4617,
123,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:01,柏,0-0,湘南,柏,5163,
124,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:01,Ｇ大阪,2-0,京都,万博,2638,
125,2001,ＹＮＣ,１回戦第２戦,04/18(水),19:04,浦和,3-0,山形,駒場,9919,ＷＯＷＯＷ／テレビ埼玉
126,2001,Ｊ２,第７節第１日,04/21(土),15:03,横浜FC,2-1,甲府,三ツ沢,2398,Ｊスカイスポーツ
127,2001,Ｊ２,第７節第１日,04/21(土),16:00,湘南,3-2,山形,平塚,3160,スカイパーフェクＴＶ！（録）
128,2001,Ｊ２,第７節第１日,04/21(土),16:03,大宮,0-2,京都,大宮,2511,ＫＢＳ京都（録）／Ｊスカイスポーツ
129,2001,Ｊ２,第７節第１日,04/21(土),18:03,大分,0-2,新潟,大分陸,2641,スカイパーフェクＴＶ！
130,2001,Ｊ２,第７節第１日,04/21(土),18:30,水戸,3-3,鳥栖,栃木,872,スカイパーフェクＴＶ！（録）
131,2001,サテライトリーグ Ｃグループ,第７日,04/21(土),14:04,Ｃ大阪,2-4,広島,南津守,120,
132,2001,Ｊ２,第７節第２日,04/22(日),13:04,仙台,4-2,川崎Ｆ,仙台,11754,ＴＢＣ東北放送／Ｊスカイスポーツ
133,2001,サテライトリーグ Ａグループ,第７日,04/22(日),14:00,東京Ｖ,0-1,市原,ヴェルＧ,138,
134,2001,サテライトリーグ Ａグループ,第７日,04/22(日),14:01,浦和,1-0,柏,鴻巣,1731,
135,2001,サテライトリーグ Ｂグループ,第７日,04/22(日),14:00,清水,2-0,京都,三保Ｇ,310,
136,2001,サテライトリーグ Ｂグループ,第７日,04/22(日),15:01,横浜FM,0-0,磐田,戸塚Ｇ,300,
137,2001,サテライトリーグ Ｃグループ,第８日,04/22(日),14:00,大分,3-0,神戸,中津,200,
138,2001,Ｊ２,第８節第１日,04/28(土),14:00,山形,1-0,甲府,山形県,2406,Ｊスカイスポーツ（録）
139,2001,Ｊ２,第８節第１日,04/28(土),14:00,川崎Ｆ,1-2,大分,等々力,7570,Ｊスカイスポーツ（録）
140,2001,Ｊ２,第８節第１日,04/28(土),14:03,新潟,2-2,大宮,新潟陸,4217,ＮＨＫ新潟／スカイパーフェクＴＶ！
141,2001,Ｊ２,第８節第１日,04/28(土),19:00,湘南,2-3,仙台,平塚,6540,スカイパーフェクＴＶ！（録）
142,2001,Ｊ２,第８節第１日,04/28(土),19:03,鳥栖,0-1,横浜FC,鳥栖,2928,スカイパーフェクＴＶ！
143,2001,Ｊ２,第８節第１日,04/28(土),19:04,京都,1-1,水戸,西京極,3671,ＫＢＳ京都／Ｊスカイスポーツ
144,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),13:02,札幌,1-0,Ｇ大阪,函館,15288,札幌テレビ／スカイパーフェクＴＶ！
145,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),14:04,磐田,3-0,名古屋,磐田,17009,ＢＳ
146,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),15:01,福岡,1-0,東京Ｖ,博多球,14153,スカイパーフェクＴＶ！（録）
147,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),15:04,横浜FM,2-1,広島,横浜国,15029,ＢＳ－ｉ（録）
148,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),15:04,Ｃ大阪,2-1,清水,長居,11433,Ｊスカイスポーツ
149,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),16:04,鹿島,2-1,浦和,国立,43637,ＢＳ
150,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),18:30,Ｆ東京,0-3,市原,東京,17543,テレビ東京（録）
151,2001,Ｊ１ １ｓｔ,第６節第１日,04/29(日・祝),19:04,柏,5-1,神戸,柏,13144,ＢＳ
152,2001,サテライトリーグ Ａグループ,第８日,04/30(月・休),14:01,東京Ｖ,3-2,Ｆ東京,ヴェルＧ,140,
153,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),14:03,名古屋,3-1,Ｃ大阪,瑞穂陸,18365,名古屋テレビ／Ｊスカイスポーツ
154,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),14:04,Ｇ大阪,3-2,柏,万博,12213,ＢＳ
155,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),15:03,神戸,2-1,福岡,神戸ユ,14047,スカイパーフェクＴＶ！
156,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),15:04,市原,2-0,鹿島,市原,8303,千葉テレビ
157,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),15:04,広島,3-0,Ｆ東京,広島ビ,13987,スカイパーフェクＴＶ！（録）
158,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),16:01,清水,5-2,札幌,日本平,18664,ＢＳ／テレビ静岡
159,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),16:03,東京Ｖ,2-3,横浜FM,東京,27930,ＴＢＳ（録）／ＢＳ－ｉ
160,2001,Ｊ１ １ｓｔ,第７節第１日,05/03(木・祝),19:04,浦和,0-2,磐田,国立,53125,ＢＳ／テレビ埼玉
161,2001,Ｊ２,第９節第１日,05/03(木・祝),13:00,甲府,2-0,鳥栖,小瀬,3921,山梨放送（録）／Ｊスカイスポーツ（録）
162,2001,Ｊ２,第９節第１日,05/03(木・祝),13:03,大分,1-0,湘南,大分陸,5131,スカイパーフェクＴＶ！
163,2001,Ｊ２,第９節第１日,05/03(木・祝),14:00,水戸,0-2,新潟,ひたちな,2089,スカイパーフェクＴＶ！（録）
164,2001,Ｊ２,第９節第１日,05/03(木・祝),14:00,大宮,1-0,川崎Ｆ,大宮,3142,Ｊスカイスポーツ（録）
165,2001,Ｊ２,第９節第１日,05/03(木・祝),14:02,仙台,2-2,山形,仙台,15196,東日本放送／スカイパーフェクＴＶ！（録）
166,2001,Ｊ２,第９節第１日,05/03(木・祝),15:03,横浜FC,3-1,京都,三ツ沢,3160,ＫＢＳ京都（録）／Ｊスカイスポーツ
167,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),13:04,Ｆ東京,2-1,札幌,丸亀,6142,東京メトロポリタンテレビ／Ｊスカイスポーツ
168,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),14:00,名古屋,0-2,神戸,瑞穂陸,21265,スカイパーフェクＴＶ！（録）
169,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),14:04,磐田,2-0,Ｇ大阪,磐田,15869,ＢＳ
170,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),14:05,横浜FM,0-2,柏,横浜国,24657,テレビ朝日（単）
171,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),15:04,市原,1-3,広島,市原,8015,千葉テレビ（録）／スカイパーフェクＴＶ！
172,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),15:05,Ｃ大阪,3-0,福岡,長居,10622,ＢＳ－ｉ
173,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),16:04,鹿島,3-4,清水,国立,19740,ＢＳ
174,2001,Ｊ１ １ｓｔ,第８節第１日,05/06(日),19:04,浦和,4-2,東京Ｖ,駒場,18759,ＢＳ／テレビ埼玉
175,2001,Ｊ２,第１０節第１日,05/06(日),13:02,新潟,2-1,横浜FC,新潟陸,4792,スカイパーフェクＴＶ！（録）
176,2001,Ｊ２,第１０節第１日,05/06(日),13:03,仙台,2-1,大分,仙台,18974,仙台放送／Ｊスカイスポーツ（録）
177,2001,Ｊ２,第１０節第１日,05/06(日),13:59,川崎Ｆ,4-0,水戸,等々力,3636,スカイパーフェクＴＶ！（録）
178,2001,Ｊ２,第１０節第１日,05/06(日),13:59,湘南,3-3,大宮,平塚,4950,Ｊスカイスポーツ（録）
179,2001,Ｊ２,第１０節第１日,05/06(日),14:01,山形,0-0,鳥栖,山形県,3945,山形テレビ／Ｊスカイスポーツ（録）
180,2001,Ｊ２,第１０節第１日,05/06(日),15:04,京都,4-0,甲府,西京極,5043,ＫＢＳ京都（録）／スカイパーフェクＴＶ！
181,2001,サテライトリーグ Ｂグループ,第８日,05/07(月),14:00,清水,2-2,川崎Ｆ,三保Ｇ,150,
182,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),14:06,札幌,2-1,鹿島,札幌厚別,19920,ＢＳ／北海道テレビ
183,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),15:01,東京Ｖ,1-2,市原,東京,12366,日本テレビ（録）
184,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),15:02,Ｇ大阪,2-3,名古屋,万博,21285,毎日放送（録）／スカイパーフェクＴＶ！（録）
185,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),15:03,清水,1-0,磐田,静岡,52959,ＴＢＳ（単）
186,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),15:03,神戸,1-2,浦和,神戸ユ,16392,Ｊスカイスポーツ
187,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),16:04,広島,3-2,Ｃ大阪,広島ス,6874,ＢＳ－ｉ
188,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),16:04,福岡,1-0,横浜FM,博多球,16402,ＢＳ／九州朝日放送（録）
189,2001,Ｊ１ １ｓｔ,第９節第１日,05/12(土),19:04,柏,0-2,Ｆ東京,柏,12291,ＢＳ
190,2001,Ｊ２,第１１節第１日,05/12(土),13:01,甲府,0-2,新潟,小瀬,2948,スカイパーフェクＴＶ！（録）
191,2001,Ｊ２,第１１節第１日,05/12(土),14:00,水戸,0-1,湘南,ひたちな,1364,Ｊスカイスポーツ（録）
192,2001,Ｊ２,第１１節第１日,05/12(土),14:00,大宮,2-0,仙台,大宮,5255,Ｊスカイスポーツ（録）
193,2001,Ｊ２,第１１節第１日,05/12(土),15:04,横浜FC,0-6,川崎Ｆ,横浜国,6941,スカイパーフェクＴＶ！
194,2001,Ｊ２,第１１節第１日,05/12(土),18:03,大分,0-1,山形,大分陸,4031,スカイパーフェクＴＶ！
195,2001,Ｊ２,第１１節第２日,05/13(日),13:04,鳥栖,1-3,京都,鳥栖,3109,ＮＨＫ佐賀／ＫＢＳ京都（録）／Ｊスカイスポーツ
196,2001,サテライトリーグ Ａグループ,第９日,05/13(日),14:02,鹿島,0-2,Ｆ東京,鹿島Ｇ,634,
197,2001,サテライトリーグ Ｂグループ,第９日,05/13(日),14:59,横浜FM,2-1,川崎Ｆ,戸塚Ｇ,250,
198,2001,サテライトリーグ Ｃグループ,第９日,05/13(日),14:00,福岡,1-1,神戸,博多球,135,
199,2001,サテライトリーグ Ｃグループ,第９日,05/13(日),14:01,Ｇ大阪,1-2,Ｃ大阪,萩谷,331,
200,2001,サテライトリーグ Ｃグループ,第９日,05/13(日),14:01,大分,3-2,広島,中津,450,
201,2001,Ｊ１ １ｓｔ,第１０節第１日,05/19(土),15:04,磐田,2-1,札幌,磐田,12979,静岡放送／Ｊスカイスポーツ
202,2001,Ｊ１ １ｓｔ,第１０節第１日,05/19(土),15:05,広島,3-2,東京Ｖ,広島ス,7061,ＢＳ（録）／中国放送
