,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
42,2013,Ｊ１,第３節第１日,03/16(土),14:04,仙台,2-1,柏,ユアスタ,13232,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
43,2013,Ｊ１,第３節第１日,03/16(土),14:04,鳥栖,5-4,川崎Ｆ,ベアスタ,8716,スカパー！／スカパー！プレミアムサービス
44,2013,Ｊ１,第３節第１日,03/16(土),14:05,大分,2-2,浦和,大銀ド,16510,スカパー！／スカパー！プレミアムサービス／テレビ大分
45,2013,Ｊ１,第３節第１日,03/16(土),15:03,大宮,1-1,新潟,ＮＡＣＫ,10485,スカパー！／スカパー！プレミアムサービス／テレ玉
46,2013,Ｊ１,第３節第１日,03/16(土),15:04,Ｃ大阪,1-0,Ｆ東京,長居,13702,スカパー！／スカパー！プレミアムサービス
47,2013,Ｊ１,第３節第１日,03/16(土),16:04,湘南,1-1,清水,ＢＭＷス,9453,スカパー！／スカパー！プレミアムサービス
48,2013,Ｊ１,第３節第１日,03/16(土),19:04,甲府,0-1,名古屋,中銀スタ,11230,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
49,2013,Ｊ１,第３節第２日,03/17(日),13:06,広島,0-0,鹿島,Ｅスタ,16029,スカパー！／スカパー！プレミアムサービス
50,2013,Ｊ２,第３節第１日,03/17(日),13:04,松本,1-2,熊本,松本,12959,スカパー！／スカパー！プレミアムサービス／信越放送
51,2013,Ｊ２,第３節第１日,03/17(日),13:04,鳥取,3-1,水戸,とりスタ,6467,スカパー！／スカパー！プレミアムサービス／ＮＨＫ鳥取
52,2013,Ｊ２,第３節第１日,03/17(日),13:04,徳島,1-2,北九州,鳴門大塚,3299,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
53,2013,Ｊ２,第３節第１日,03/17(日),13:04,福岡,1-2,京都,レベスタ,4614,スカパー！／スカパー！プレミアムサービス／ＮＨＫ福岡
54,2013,Ｊ２,第３節第１日,03/17(日),16:03,栃木,0-0,千葉,栃木グ,5087,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
55,2013,Ｊ２,第３節第１日,03/17(日),16:03,東京Ｖ,1-1,岡山,味スタ,3951,スカパー！／スカパー！プレミアムサービス
56,2013,Ｊ２,第３節第１日,03/17(日),16:03,Ｇ大阪,0-0,横浜FC,万博,13476,スカパー！／スカパー！プレミアムサービス
57,2013,Ｊ２,第３節第１日,03/17(日),16:04,山形,2-0,長崎,ＮＤスタ,7161,スカパー！／スカパー！プレミアムサービス
58,2013,Ｊ２,第３節第１日,03/17(日),16:04,神戸,1-0,札幌,ノエスタ,6776,スカパー！／スカパー！プレミアムサービス
59,2013,Ｊ２,第３節第１日,03/17(日),16:06,富山,1-0,愛媛,富山,5069,スカパー！／スカパー！プレミアムサービス
60,2013,Ｊ２,第３節第１日,03/17(日),19:04,岐阜,0-0,群馬,長良川,2510,スカパー！／スカパー！プレミアムサービス
61,2013,ＹＮＣ 予選Ａグループ,第１節,03/20(水・祝),13:04,清水,1-1,甲府,アイスタ,9411,スカパー！
62,2013,ＹＮＣ 予選Ａグループ,第１節,03/20(水・祝),16:00,大宮,0-2,磐田,ＮＡＣＫ,6613,スカパー！
63,2013,ＹＮＣ 予選Ａグループ,第１節,03/20(水・祝),17:00,横浜FM,1-0,川崎Ｆ,ニッパ球,12132,フジテレビＯＮＥ
64,2013,ＹＮＣ 予選Ｂグループ,第１節,03/20(水・祝),13:00,新潟,1-1,大分,東北電ス,12369,スカパー！
65,2013,ＹＮＣ 予選Ｂグループ,第１節,03/20(水・祝),14:04,Ｆ東京,0-0,鳥栖,駒沢,11039,フジテレビＮＥＸＴ／ＴＯＫＹＯ　ＭＸ（録）
66,2013,ＹＮＣ 予選Ｂグループ,第１節,03/20(水・祝),16:02,名古屋,1-1,Ｃ大阪,瑞穂陸,8032,スカパー！
67,2013,Ｊ２,第４節第１日,03/20(水・祝),13:03,熊本,2-2,Ｇ大阪,うまスタ,11874,スカパー！／スカパー！プレミアムサービス
68,2013,Ｊ２,第４節第１日,03/20(水・祝),13:04,山形,2-1,栃木,ＮＤスタ,6011,スカパー！／スカパー！プレミアムサービス
69,2013,Ｊ２,第４節第１日,03/20(水・祝),13:04,京都,4-1,神戸,西京極,9485,スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＮＨＫ神戸／ＫＢＳ京都（録）
70,2013,Ｊ２,第４節第１日,03/20(水・祝),13:04,徳島,2-1,福岡,鳴門大塚,2921,スカパー！／スカパー！プレミアムサービス
71,2013,Ｊ２,第４節第１日,03/20(水・祝),13:04,長崎,1-0,富山,長崎県立,2093,スカパー！／スカパー！プレミアムサービス
72,2013,Ｊ２,第４節第１日,03/20(水・祝),15:03,千葉,1-1,鳥取,フクアリ,8386,スカパー！／スカパー！プレミアムサービス
73,2013,Ｊ２,第４節第１日,03/20(水・祝),15:04,群馬,1-0,横浜FC,正田スタ,3190,スカパー！／スカパー！プレミアムサービス
74,2013,Ｊ２,第４節第１日,03/20(水・祝),16:03,北九州,1-1,東京Ｖ,本城,4509,スカパー！／スカパー！プレミアムサービス
75,2013,Ｊ２,第４節第１日,03/20(水・祝),16:04,札幌,1-2,松本,札幌ド,9979,スカパー！／スカパー！プレミアムサービス
76,2013,Ｊ２,第４節第１日,03/20(水・祝),16:04,愛媛,0-0,岐阜,ニンスタ,2159,スカパー！／スカパー！プレミアムサービス
77,2013,Ｊ２,第４節第１日,03/20(水・祝),16:05,岡山,1-1,水戸,カンスタ,6279,スカパー！／スカパー！プレミアムサービス
78,2013,ＹＮＣ 予選Ａグループ,第２節,03/23(土),13:00,磐田,5-1,清水,ヤマハ,10690,スカパー！
79,2013,ＹＮＣ 予選Ａグループ,第２節,03/23(土),13:03,甲府,0-2,横浜FM,中銀スタ,8558,スカパー！
80,2013,ＹＮＣ 予選Ａグループ,第２節,03/23(土),16:00,湘南,1-3,大宮,ＢＭＷス,6019,スカパー！
81,2013,ＹＮＣ 予選Ｂグループ,第２節,03/23(土),13:00,大分,1-2,Ｃ大阪,大銀ド,6957,スカパー！
82,2013,ＹＮＣ 予選Ｂグループ,第２節,03/23(土),16:00,鹿島,2-4,Ｆ東京,カシマ,11839,フジテレビＯＮＥ
83,2013,ＹＮＣ 予選Ｂグループ,第２節,03/23(土),16:00,鳥栖,1-2,名古屋,ベアスタ,5926,スカパー！
84,2013,Ｊ２,第５節第１日,03/24(日),13:03,松本,1-1,長崎,松本,9038,スカパー！／スカパー！プレミアムサービス
85,2013,Ｊ２,第５節第１日,03/24(日),13:03,鳥取,1-1,栃木,とりスタ,2900,スカパー！／スカパー！プレミアムサービス
86,2013,Ｊ２,第５節第１日,03/24(日),13:03,北九州,1-2,山形,本城,3146,スカパー！／スカパー！プレミアムサービス
87,2013,Ｊ２,第５節第１日,03/24(日),13:04,富山,1-0,京都,富山,4353,スカパー！／スカパー！プレミアムサービス
88,2013,Ｊ２,第５節第１日,03/24(日),13:04,岐阜,0-1,徳島,長良川,3294,スカパー！／スカパー！プレミアムサービス
89,2013,Ｊ２,第５節第１日,03/24(日),14:03,福岡,0-1,札幌,レベスタ,5188,スカパー！／スカパー！プレミアムサービス
90,2013,Ｊ２,第５節第１日,03/24(日),16:03,水戸,0-1,愛媛,Ｋｓスタ,2584,スカパー！／スカパー！プレミアムサービス
91,2013,Ｊ２,第５節第１日,03/24(日),16:03,東京Ｖ,1-1,熊本,味スタ,3291,スカパー！／スカパー！プレミアムサービス
92,2013,Ｊ２,第５節第１日,03/24(日),16:03,横浜FC,0-1,岡山,ニッパ球,4271,スカパー！／スカパー！プレミアムサービス
93,2013,Ｊ２,第５節第１日,03/24(日),16:03,Ｇ大阪,1-1,千葉,万博,11117,スカパー！／スカパー！プレミアムサービス
94,2013,Ｊ２,第５節第１日,03/24(日),16:04,神戸,4-1,群馬,ノエスタ,6594,スカパー！／スカパー！プレミアムサービス
95,2013,Ｊ１,第４節第１日,03/30(土),13:04,清水,0-4,広島,アイスタ,13137,スカパー！／スカパー！プレミアムサービス／テレビ静岡
96,2013,Ｊ１,第４節第１日,03/30(土),13:04,Ｃ大阪,1-1,仙台,長居,13721,スカパー！／スカパー！プレミアムサービス
97,2013,Ｊ１,第４節第１日,03/30(土),14:04,磐田,3-3,鳥栖,ヤマハ,8741,スカパー！／スカパー！プレミアムサービス
98,2013,Ｊ１,第４節第１日,03/30(土),15:03,大宮,3-1,鹿島,ＮＡＣＫ,11492,スカパー！／スカパー！プレミアムサービス
99,2013,Ｊ１,第４節第１日,03/30(土),15:03,川崎Ｆ,1-1,甲府,等々力,14108,スカパー！／スカパー！プレミアムサービス
100,2013,Ｊ１,第４節第１日,03/30(土),15:03,名古屋,2-0,湘南,瑞穂陸,10706,スカパー！／スカパー！プレミアムサービス／名古屋テレビ（録）
101,2013,Ｊ１,第４節第１日,03/30(土),15:04,柏,3-1,大分,柏,9144,スカパー！／スカパー！プレミアムサービス
102,2013,Ｊ１,第４節第１日,03/30(土),16:03,新潟,0-2,浦和,東北電ス,29095,スカパー！／スカパー！プレミアムサービス
103,2013,Ｊ１,第４節第１日,03/30(土),19:04,横浜FM,3-2,Ｆ東京,日産ス,23698,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
104,2013,Ｊ２,第６節第１日,03/31(日),13:03,栃木,3-0,群馬,栃木グ,3030,スカパー！／スカパー！プレミアムサービス
105,2013,Ｊ２,第６節第１日,03/31(日),13:03,松本,1-2,神戸,松本,9277,スカパー！／スカパー！プレミアムサービス
106,2013,Ｊ２,第６節第１日,03/31(日),13:03,福岡,1-1,水戸,レベスタ,4104,スカパー！／スカパー！プレミアムサービス
107,2013,Ｊ２,第６節第１日,03/31(日),13:03,熊本,1-1,富山,うまスタ,5012,スカパー！／スカパー！プレミアムサービス
108,2013,Ｊ２,第６節第１日,03/31(日),13:04,山形,5-1,横浜FC,ＮＤスタ,5510,スカパー！／スカパー！プレミアムサービス
109,2013,Ｊ２,第６節第１日,03/31(日),14:04,愛媛,0-1,岡山,ニンスタ,3776,スカパー！／スカパー！プレミアムサービス
110,2013,Ｊ２,第６節第１日,03/31(日),16:03,札幌,1-3,Ｇ大阪,札幌ド,17020,スカパー！／スカパー！プレミアムサービス
111,2013,Ｊ２,第６節第１日,03/31(日),16:03,千葉,6-1,北九州,フクアリ,7185,スカパー！／スカパー！プレミアムサービス
112,2013,Ｊ２,第６節第１日,03/31(日),16:03,東京Ｖ,3-0,岐阜,味スタ,3068,スカパー！／スカパー！プレミアムサービス
113,2013,Ｊ２,第６節第１日,03/31(日),16:03,長崎,3-1,鳥取,長崎県立,2467,スカパー！／スカパー！プレミアムサービス
114,2013,Ｊ２,第６節第１日,03/31(日),16:04,京都,1-2,徳島,西京極,6128,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
115,2013,ＹＮＣ 予選Ａグループ,第３節,04/03(水),19:00,川崎Ｆ,2-1,磐田,等々力,7449,フジテレビＮＥＸＴ
116,2013,ＹＮＣ 予選Ａグループ,第３節,04/03(水),19:03,甲府,0-1,湘南,中銀スタ,5923,スカパー！
117,2013,ＹＮＣ 予選Ａグループ,第３節,04/03(水),19:30,横浜FM,0-1,大宮,ニッパ球,7214,スカパー！
118,2013,ＹＮＣ 予選Ｂグループ,第３節,04/03(水),19:00,新潟,2-1,Ｃ大阪,東北電ス,7320,スカパー！
119,2013,ＹＮＣ 予選Ｂグループ,第３節,04/03(水),19:04,鹿島,1-0,鳥栖,カシマ,5070,スカパー！
120,2013,ＹＮＣ 予選Ｂグループ,第３節,04/03(水),19:04,Ｆ東京,0-0,名古屋,味スタ,9900,フジテレビＯＮＥ
121,2013,Ｊ１,第５節第１日,04/06(土),14:03,Ｆ東京,0-1,大宮,味スタ,13859,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
122,2013,Ｊ１,第５節第１日,04/06(土),14:04,仙台,0-1,新潟,ユアスタ,12883,スカパー！／スカパー！プレミアムサービス
123,2013,Ｊ１,第５節第１日,04/06(土),14:04,広島,1-3,横浜FM,Ｅスタ,10554,スカパー！／スカパー！プレミアムサービス
124,2013,Ｊ１,第５節第１日,04/06(土),14:04,鳥栖,0-1,清水,ベアスタ,6707,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
125,2013,Ｊ１,第５節第１日,04/06(土),14:04,大分,0-1,甲府,大銀ド,7913,スカパー！／スカパー！プレミアムサービス
126,2013,Ｊ１,第５節第１日,04/06(土),15:04,鹿島,1-0,Ｃ大阪,カシマ,10837,スカパー！／スカパー！プレミアムサービス
127,2013,Ｊ１,第５節第１日,04/06(土),17:03,柏,3-3,名古屋,柏,8180,スカパー！／スカパー！プレミアムサービス
128,2013,Ｊ１,第５節第１日,04/06(土),17:04,湘南,1-1,川崎Ｆ,ＢＭＷス,7347,スカパー！／スカパー！プレミアムサービス
129,2013,Ｊ１,第５節第１日,04/06(土),19:04,浦和,2-1,磐田,埼玉,23295,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
130,2013,Ｊ２,第７節第１日,04/07(日),13:03,鳥取,0-0,福岡,とりスタ,1530,スカパー！／スカパー！プレミアムサービス／日本海テレビ
131,2013,Ｊ２,第７節第１日,04/07(日),13:04,群馬,0-2,千葉,正田スタ,5579,スカパー！／スカパー！プレミアムサービス／群馬テレビ
132,2013,Ｊ２,第７節第１日,04/07(日),13:04,岐阜,0-3,京都,長良川,3264,スカパー！／スカパー！プレミアムサービス
133,2013,Ｊ２,第７節第１日,04/07(日),13:04,岡山,3-2,札幌,カンスタ,6310,スカパー！／スカパー！プレミアムサービス
134,2013,Ｊ２,第７節第１日,04/07(日),13:04,徳島,1-2,長崎,鳴門大塚,3488,スカパー！／スカパー！プレミアムサービス
135,2013,Ｊ２,第７節第１日,04/07(日),14:03,Ｇ大阪,0-0,東京Ｖ,万博,10010,スカパー！／スカパー！プレミアムサービス
136,2013,Ｊ２,第７節第１日,04/07(日),16:03,水戸,1-2,松本,Ｋｓスタ,2513,スカパー！／スカパー！プレミアムサービス
137,2013,Ｊ２,第７節第１日,04/07(日),16:03,横浜FC,0-0,熊本,ニッパ球,3086,スカパー！／スカパー！プレミアムサービス
138,2013,Ｊ２,第７節第１日,04/07(日),16:03,北九州,1-0,愛媛,本城,1607,スカパー！／スカパー！プレミアムサービス
139,2013,Ｊ２,第７節第１日,04/07(日),16:04,富山,1-2,栃木,富山,2315,スカパー！／スカパー！プレミアムサービス
140,2013,Ｊ２,第７節第１日,04/07(日),16:04,神戸,1-0,山形,ノエスタ,10559,スカパー！／スカパー！プレミアムサービス
141,2013,ＹＮＣ 予選Ａグループ,第４節,04/10(水),19:00,大宮,1-3,甲府,ＮＡＣＫ,3958,スカパー！
142,2013,ＹＮＣ 予選Ａグループ,第４節,04/10(水),19:00,川崎Ｆ,0-0,清水,等々力,8964,フジテレビＯＮＥ
143,2013,ＹＮＣ 予選Ａグループ,第４節,04/10(水),19:00,磐田,1-0,湘南,ヤマハ,4644,スカパー！
144,2013,ＹＮＣ 予選Ｂグループ,第４節,04/10(水),19:00,新潟,1-2,鹿島,東北電ス,7210,スカパー！
145,2013,ＹＮＣ 予選Ｂグループ,第４節,04/10(水),19:03,名古屋,1-1,大分,瑞穂陸,4601,スカパー！
146,2013,ＹＮＣ 予選Ｂグループ,第４節,04/10(水),19:05,Ｃ大阪,2-1,Ｆ東京,長居,7296,フジテレビＮＥＸＴ
147,2013,Ｊ１,第６節第１日,04/13(土),13:04,甲府,3-1,柏,中銀スタ,10569,スカパー！／スカパー！プレミアムサービス／山梨放送
148,2013,Ｊ１,第６節第１日,04/13(土),14:03,横浜FM,2-1,川崎Ｆ,日産ス,27204,スカパー！／スカパー！プレミアムサービス
149,2013,Ｊ１,第６節第１日,04/13(土),14:03,名古屋,2-0,新潟,豊田ス,13159,スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋
150,2013,Ｊ１,第６節第１日,04/13(土),14:04,仙台,2-1,Ｆ東京,ユアスタ,13655,スカパー！／スカパー！プレミアムサービス
151,2013,Ｊ１,第６節第１日,04/13(土),14:04,大分,2-3,鹿島,大銀ド,10571,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
152,2013,Ｊ１,第６節第１日,04/13(土),17:04,清水,1-0,磐田,アイスタ,15113,スカパー！／スカパー！プレミアムサービス
153,2013,Ｊ１,第６節第１日,04/13(土),19:04,Ｃ大阪,1-2,大宮,長居,13384,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
154,2013,Ｊ１,第６節第２日,04/14(日),13:05,広島,2-0,鳥栖,Ｅスタ,13164,スカパー！／スカパー！プレミアムサービス／ＮＨＫ広島
155,2013,Ｊ１,第６節第２日,04/14(日),15:05,浦和,2-0,湘南,埼玉,36477,スカパー！／スカパー！プレミアムサービス／テレ玉
156,2013,Ｊ２,第８節第１日,04/14(日),13:03,札幌,2-1,徳島,札幌ド,8173,スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌
157,2013,Ｊ２,第８節第１日,04/14(日),13:03,栃木,0-1,水戸,栃木グ,4606,スカパー！／スカパー！プレミアムサービス／ＮＨＫ宇都宮／ＮＨＫ水戸
158,2013,Ｊ２,第８節第１日,04/14(日),13:03,松本,1-2,岐阜,松本,9517,スカパー！／スカパー！プレミアムサービス
159,2013,Ｊ２,第８節第１日,04/14(日),13:04,山形,0-1,Ｇ大阪,ＮＤスタ,17223,スカパー！／スカパー！プレミアムサービス
160,2013,Ｊ２,第８節第１日,04/14(日),13:05,長崎,1-0,熊本,長崎県立,5916,スカパー！／スカパー！プレミアムサービス／ＮＨＫ長崎
161,2013,Ｊ２,第８節第１日,04/14(日),16:03,千葉,0-0,岡山,フクアリ,8406,スカパー！／スカパー！プレミアムサービス
162,2013,Ｊ２,第８節第１日,04/14(日),16:03,東京Ｖ,3-0,鳥取,味スタ,3916,スカパー！／スカパー！プレミアムサービス
163,2013,Ｊ２,第８節第１日,04/14(日),16:03,福岡,2-1,北九州,レベスタ,5936,スカパー！／スカパー！プレミアムサービス
164,2013,Ｊ２,第８節第１日,04/14(日),16:04,富山,0-0,神戸,富山,3624,スカパー！／スカパー！プレミアムサービス
165,2013,Ｊ２,第８節第１日,04/14(日),16:04,京都,0-1,横浜FC,西京極,7860,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
166,2013,Ｊ２,第８節第１日,04/14(日),19:06,愛媛,2-0,群馬,ニンスタ,2124,スカパー！／スカパー！プレミアムサービス
167,2013,Ｊ２,第９節第１日,04/17(水),19:03,水戸,2-0,千葉,Ｋｓスタ,2648,スカパー！／スカパー！プレミアムサービス
168,2013,Ｊ２,第９節第１日,04/17(水),19:03,東京Ｖ,2-0,山形,味スタ,3057,スカパー！／スカパー！プレミアムサービス
169,2013,Ｊ２,第９節第１日,04/17(水),19:03,横浜FC,1-2,長崎,ニッパ球,2690,スカパー！／スカパー！プレミアムサービス
170,2013,Ｊ２,第９節第１日,04/17(水),19:03,Ｇ大阪,1-0,松本,万博,8993,スカパー！／スカパー！プレミアムサービス
171,2013,Ｊ２,第９節第１日,04/17(水),19:03,鳥取,0-2,札幌,とりスタ,1711,スカパー！／スカパー！プレミアムサービス
172,2013,Ｊ２,第９節第１日,04/17(水),19:03,岡山,1-1,京都,カンスタ,6234,スカパー！／スカパー！プレミアムサービス
173,2013,Ｊ２,第９節第１日,04/17(水),19:03,熊本,0-1,愛媛,うまスタ,3501,スカパー！／スカパー！プレミアムサービス
174,2013,Ｊ２,第９節第１日,04/17(水),19:04,群馬,0-1,福岡,正田スタ,1472,スカパー！／スカパー！プレミアムサービス
175,2013,Ｊ２,第９節第１日,04/17(水),19:04,岐阜,2-3,富山,長良川,2341,スカパー！／スカパー！プレミアムサービス
176,2013,Ｊ２,第９節第１日,04/17(水),19:04,神戸,2-1,北九州,ノエスタ,4151,スカパー！／スカパー！プレミアムサービス
177,2013,Ｊ２,第９節第１日,04/17(水),19:04,徳島,0-1,栃木,鳴門大塚,2325,スカパー！／スカパー！プレミアムサービス
178,2013,Ｊ１,第７節第１日,04/20(土),13:03,川崎Ｆ,4-2,仙台,等々力,14739,スカパー！／スカパー！プレミアムサービス
179,2013,Ｊ１,第７節第１日,04/20(土),13:04,清水,1-1,Ｃ大阪,アイスタ,10252,スカパー！／スカパー！プレミアムサービス／テレビ静岡
180,2013,Ｊ１,第７節第１日,04/20(土),14:04,Ｆ東京,3-1,名古屋,味スタ,16804,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
181,2013,Ｊ１,第７節第１日,04/20(土),14:04,鳥栖,0-3,柏,ベアスタ,7287,スカパー！／スカパー！プレミアムサービス
182,2013,Ｊ１,第７節第１日,04/20(土),15:03,磐田,0-2,広島,ヤマハ,8377,スカパー！／スカパー！プレミアムサービス／静岡放送
